8,5,15.45,273.0,22.720000000000002,20.910000000000025,1,1,1.0
9,1,1.82,358.2,76.28,59.10000000000002,1,1,1.0
9,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
9,3,623.66,284.55,78.09000000000003,39.089999999999975,1,1,1.0
9,4,514.54,263.46,20.930000000000064,24.54000000000002,1,1,0.0
9,5,17.27,274.36,22.720000000000002,20.909999999999968,1,1,1.0
10,1,0.0,372.7,47.2,47.30000000000001,1,1,1.0
10,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
10,3,609.12,286.36,78.09000000000003,39.099999999999966,1,1,1.0
10,4,509.09,264.36,20.930000000000007,24.55000000000001,1,1,0.0
10,5,19.7,274.06,22.709999999999997,20.910000000000025,1,1,1.0
11,1,0.0,372.7,25.4,47.30000000000001,1,1,1.0
11,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
11,3,592.75,290.91,78.09000000000003,39.089999999999975,1,1,1.0
11,4,503.18,264.83,27.329999999999984,23.170000000000016,1,1,0.0
11,5,22.12,273.76,22.720000000000002,20.910000000000025,1,1,1.0
12,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
12,3,578.21,287.27,78.99000000000001,39.10000000000002,1,1,0.0
12,4,497.27,265.3,33.73000000000002,21.789999999999964,1,1,0.0
12,5,24.54,273.46,22.72,20.900000000000034,1,1,1.0
13,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
13,3,565.48,290.91,78.99000000000001,39.089999999999975,1,1,0.0
13,4,490.91,265.3,33.72999999999996,21.789999999999964,1,1,1.0
13,5,25.45,274.62,22.720000000000002,20.909999999999968,1,1,1.0
14,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,0.0
14,3,548.21,290.0,78.99000000000001,39.089999999999975,1,1,0.0
14,4,484.55,265.3,33.71999999999997,21.789999999999964,1,1,1.0
14,5,26.36,275.79,22.72,20.909999999999968,1,1,1.0
15,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
15,3,530.03,301.82,78.99000000000001,39.09000000000003,1,1,0.0
15,4,480.0,263.48,33.73000000000002,21.789999999999964,1,1,1.0
15,5,27.27,276.96,22.720000000000002,20.910000000000025,1,1,1.0
16,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
16,3,512.8,301.82,88.90000000000009,39.09000000000003,1,1,0.0
16,4,470.91,262.57,33.72999999999996,21.79000000000002,1,1,1.0
16,5,28.18,278.13,22.72,20.910000000000025,1,1,1.0
17,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
17,3,494.62,303.64,88.89999999999998,39.09000000000003,1,1,0.0
17,4,466.36,262.27,33.72999999999996,21.79000000000002,1,1,1.0
17,5,29.09,279.3,22.720000000000002,20.909999999999968,1,1,1.0
18,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
18,3,478.25,306.37,88.89999999999998,39.089999999999975,1,1,0.0
18,4,461.82,261.97,33.72000000000003,21.789999999999964,1,1,1.0
18,5,30.0,280.47,22.72,20.909999999999968,1,1,1.0
19,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
19,3,457.35,303.6,95.25,44.589999999999975,1,1,0.0
19,4,457.27,261.66,33.73000000000002,21.799999999999955,1,1,0.0
19,5,30.91,281.64,22.720000000000002,20.910000000000025,1,1,1.0
20,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
20,3,440.98,308.15,95.25999999999999,44.58000000000004,1,1,0.0
20,4,450.91,261.66,33.72999999999996,21.799999999999955,1,1,0.0
20,5,30.0,283.0,22.72,20.910000000000025,1,1,1.0
21,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
21,3,425.53,309.96,95.25,44.59000000000003,1,1,0.0
21,4,444.54,261.66,33.72999999999996,21.799999999999955,1,1,0.0
21,5,29.09,284.36,22.720000000000002,20.909999999999968,1,1,1.0
22,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
22,3,404.62,315.42,107.07999999999998,44.579999999999984,1,1,0.0
22,4,438.64,262.12,33.72000000000003,21.310000000000002,1,1,0.0
22,5,28.18,285.73,22.72,20.909999999999968,1,1,1.0
23,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
23,3,386.44,320.87,107.07999999999998,44.589999999999975,1,1,0.0
23,4,432.73,262.57,33.71999999999997,20.840000000000032,1,1,0.0
23,5,27.27,287.09,22.720000000000002,20.910000000000025,1,1,1.0
24,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
24,3,370.98,320.87,107.07999999999998,44.589999999999975,1,1,0.0
24,4,425.45,261.67,33.73000000000002,20.829999999999984,1,1,0.0
24,5,26.36,287.55,22.72,20.909999999999968,1,1,1.0
25,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
25,3,349.16,326.33,107.07999999999998,44.58000000000004,1,1,0.0
25,4,418.18,261.67,33.73000000000002,20.829999999999984,1,1,0.0
25,5,25.45,288.0,22.720000000000002,20.910000000000025,1,1,1.0
26,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
26,3,330.98,329.05,107.07999999999998,44.589999999999975,1,1,0.0
26,4,412.73,261.67,33.71999999999997,20.829999999999984,1,1,0.0
26,5,20.91,290.73,19.99,20.909999999999968,1,1,1.0
27,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
27,3,312.8,337.24,107.07999999999998,44.579999999999984,1,1,0.0
27,4,407.27,261.67,33.73000000000002,20.829999999999984,1,1,0.0
27,5,18.79,291.94,19.990000000000002,20.910000000000025,1,1,1.0
28,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
28,3,289.2,336.33,116.10000000000002,57.27000000000004,1,1,0.0
28,4,404.09,262.56,33.73000000000002,17.670000000000016,1,1,0.0
28,5,16.66,293.15,19.999999999999996,20.910000000000025,1,1,1.0
29,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
29,3,271.02,336.33,116.10000000000002,57.27000000000004,1,1,0.0
29,4,400.91,263.45,33.71999999999997,14.509999999999991,1,1,0.0
29,5,14.54,294.36,20.0,20.909999999999968,1,1,1.0
30,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
30,3,248.29,341.78,116.1,57.28000000000003,1,1,0.0
30,4,390.0,263.0,33.73000000000002,14.5,1,1,0.0
30,5,10.91,293.91,19.99,20.909999999999968,1,1,1.0
31,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
31,3,223.75,343.6,122.44999999999999,57.26999999999998,1,1,0.0
31,4,379.09,262.54,33.73000000000002,14.509999999999991,1,1,0.0
31,5,7.27,293.46,19.990000000000002,20.900000000000034,1,1,1.0
32,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
32,3,201.02,347.24,122.45000000000002,57.26999999999998,1,1,0.0
32,4,379.09,262.54,33.73000000000002,14.509999999999991,1,1,0.0
32,5,3.63,294.36,20.0,20.909999999999968,1,1,1.0
33,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
33,3,178.29,352.7,129.71,58.170000000000016,1,1,0.0
33,4,379.09,262.54,33.73000000000002,14.509999999999991,1,1,0.0
33,5,2.42,294.36,20.0,20.909999999999968,1,1,1.0
34,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
34,3,157.38,359.97,129.70999999999998,58.16999999999996,1,1,0.0
34,4,379.09,262.54,33.73000000000002,14.509999999999991,1,1,0.0
34,5,1.21,294.36,19.99,20.909999999999968,1,1,1.0
35,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
35,3,125.6,363.61,144.20000000000002,58.16999999999996,1,1,0.0
35,4,361.82,261.64,33.72000000000003,14.5,1,1,0.0
35,5,0.0,294.36,19.99,20.909999999999968,1,1,1.0
36,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
36,3,102.87,364.52,144.2,58.170000000000016,1,1,0.0
36,4,346.36,261.64,33.72999999999996,9.960000000000036,1,1,0.0
36,5,0.0,294.36,10.9,20.909999999999968,1,1,1.0
37,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
37,3,73.78,369.06,144.2,58.18000000000001,1,1,0.0
37,4,340.45,261.64,33.73000000000002,9.960000000000036,1,1,0.0
38,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
38,3,48.33,371.79,150.54000000000002,71.81,1,1,0.0
38,4,334.54,261.64,33.72999999999996,9.960000000000036,1,1,0.0
39,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
39,3,21.05,374.52,150.54999999999998,71.81,1,1,0.0
39,4,328.18,262.09,33.73000000000002,9.960000000000036,1,1,0.0
40,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
40,3,1.96,382.7,150.54999999999998,71.81,1,1,0.0
40,4,321.82,262.54,33.72000000000003,9.96999999999997,1,1,0.0
41,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
41,3,1.96,382.7,126.94000000000001,71.81,1,1,0.0
41,4,311.82,262.54,33.72000000000003,9.96999999999997,1,1,0.0
42,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
42,3,1.96,382.7,99.64,71.81,1,1,0.0
42,4,307.73,258.0,33.71999999999997,9.95999999999998,1,1,0.0
43,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
43,3,1.96,390.9,74.14,63.610000000000014,1,1,0.0
43,4,303.63,253.45,33.73000000000002,9.970000000000027,1,1,0.0
44,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
44,3,1.96,408.2,49.64,46.31,1,1,0.0
44,4,296.67,252.85,33.71999999999997,9.960000000000008,1,1,0.0
45,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
45,3,1.96,409.1,26.04,45.40999999999997,1,1,0.0
45,4,289.7,252.24,33.72000000000003,9.96999999999997,1,1,0.0
46,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
46,4,282.73,251.64,33.71999999999997,9.960000000000036,1,1,0.0
47,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
47,4,276.13,251.41,33.73000000000002,9.960000000000008,1,1,0.0
48,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
48,4,269.54,251.18,33.72999999999996,9.96999999999997,1,1,0.0
49,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
49,4,262.95,250.95,33.73000000000002,9.970000000000027,1,1,0.0
50,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
50,4,256.36,250.73,33.72999999999996,9.960000000000008,1,1,0.0
51,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
51,4,248.72,250.18,33.72999999999999,9.96999999999997,1,1,0.0
52,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
52,4,241.09,249.64,33.72999999999999,9.960000000000036,1,1,0.0
52,6,948.18,229.82,11.82000000000005,53.629999999999995,1,1,1.0
53,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
53,4,233.45,249.09,33.73000000000002,9.960000000000008,1,1,0.0
53,6,944.09,229.82,15.909999999999968,53.629999999999995,1,1,1.0
54,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
54,4,225.82,248.54,33.72000000000003,9.969999999999999,1,1,0.0
54,6,940.0,229.82,20.0,53.629999999999995,1,1,1.0
55,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
55,4,218.18,248.0,33.72999999999999,9.95999999999998,1,1,0.0
55,6,935.5,229.82,24.5,53.629999999999995,1,1,1.0
56,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
56,4,212.0,248.18,33.72999999999999,10.149999999999977,1,1,0.0
56,6,929.43,229.82,30.57000000000005,56.650000000000034,1,1,1.0
57,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
57,4,205.82,248.36,33.72,10.339999999999975,1,1,0.0
57,6,923.37,229.82,36.629999999999995,59.660000000000025,1,1,1.0
58,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
58,4,199.63,248.54,33.73000000000002,10.530000000000001,1,1,0.0
58,6,917.3,229.82,42.700000000000045,62.68000000000001,1,1,1.0
59,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
59,4,193.45,248.73,33.73000000000002,10.710000000000008,1,1,0.0
59,6,912.3,229.82,47.700000000000045,62.68000000000001,1,1,1.0
60,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
60,4,187.27,248.91,33.72999999999999,10.900000000000006,1,1,0.0
60,6,907.3,229.82,52.700000000000045,62.68000000000001,1,1,1.0
61,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
61,4,179.09,248.0,33.72999999999999,10.899999999999977,1,1,0.0
61,6,902.77,229.82,57.23000000000002,65.70999999999998,1,1,1.0
62,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
62,4,170.91,247.09,33.72,10.900000000000006,1,1,0.0
62,6,898.23,229.82,61.76999999999998,68.75,1,1,1.0
63,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
63,4,162.72,246.18,33.72999999999999,10.899999999999977,1,1,0.0
63,6,893.7,229.82,66.29999999999995,71.78000000000003,1,1,1.0
64,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
64,4,158.63,246.18,33.73000000000002,10.899999999999977,1,1,0.0
64,6,888.7,229.82,71.29999999999995,71.78000000000003,1,1,1.0
65,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
65,4,154.54,246.18,33.73000000000002,10.899999999999977,1,1,0.0
65,6,883.7,229.82,76.29999999999995,71.78000000000003,1,1,1.0
66,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
66,4,147.27,244.97,33.72999999999999,10.900000000000006,1,1,0.0
66,6,875.5,229.82,84.5,71.78000000000003,1,1,1.0
67,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
67,4,140.0,243.76,33.72999999999999,10.900000000000006,1,1,0.0
67,6,867.3,229.82,92.70000000000005,75.43,1,1,1.0
68,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
68,4,132.73,242.54,33.72,10.909999999999997,1,1,1.0
68,6,859.1,229.82,100.89999999999998,79.07999999999998,1,1,1.0
69,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
69,4,126.97,243.15,33.72999999999999,10.900000000000006,1,1,1.0
69,6,852.73,229.82,107.26999999999998,79.07999999999998,1,1,1.0
70,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
70,4,121.21,243.76,33.730000000000004,10.900000000000006,1,1,1.0
70,6,846.37,229.82,113.63,79.07999999999998,1,1,1.0
71,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
71,4,115.45,244.36,33.730000000000004,10.899999999999977,1,1,0.0
71,6,840.0,229.82,120.0,79.07999999999998,1,1,1.0
72,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
72,4,106.67,243.76,33.719999999999985,10.900000000000006,1,1,0.0
72,6,832.73,229.82,127.26999999999998,81.81,1,1,1.0
72,7,829.1,248.91,19.079999999999927,37.27000000000001,1,1,0.0
73,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
73,4,97.88,243.15,33.73000000000002,10.900000000000006,1,1,0.0
73,6,825.47,229.82,134.52999999999997,84.55000000000001,1,1,1.0
73,7,822.74,248.91,19.08000000000004,37.27000000000001,1,1,0.0
74,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
74,4,89.09,242.54,33.72999999999999,10.909999999999997,1,1,0.0
74,6,818.2,229.82,141.79999999999995,87.28000000000003,1,1,1.0
74,7,816.37,248.91,19.08000000000004,37.27000000000001,1,1,0.0
75,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
75,4,84.54,243.0,33.72999999999999,10.900000000000006,1,1,0.0
75,6,815.45,229.82,144.54999999999995,90.48000000000002,1,1,1.0
75,7,806.83,249.36,19.079999999999927,37.27999999999997,1,1,0.0
76,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
76,4,80.0,243.45,33.730000000000004,10.910000000000025,1,1,0.0
76,6,812.7,229.82,147.29999999999995,93.68,1,1,1.0
76,7,797.28,249.82,19.08000000000004,37.26999999999998,1,1,0.0
77,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
77,4,72.73,243.0,33.72,10.900000000000006,1,1,0.0
77,6,803.6,229.82,156.39999999999998,97.28000000000003,1,1,1.0
77,7,793.6,249.82,15.5,37.26999999999998,1,1,0.0
78,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
78,4,65.45,242.54,33.730000000000004,10.909999999999997,1,1,0.0
78,6,796.3,229.82,163.70000000000005,97.28000000000003,1,1,1.0
78,7,780.87,250.73,15.5,37.27000000000001,1,1,0.0
79,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
79,4,57.27,242.54,33.73,10.909999999999997,1,1,0.0
79,6,789.0,229.82,171.0,97.28000000000003,1,1,1.0
79,7,772.69,252.55,15.5,37.26999999999998,1,1,0.0
80,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
80,4,46.97,241.33,33.730000000000004,10.899999999999977,1,1,0.0
80,6,780.8,229.82,165.60000000000002,97.28000000000003,1,1,1.0
80,7,761.8,255.27,18.210000000000036,37.28,1,1,0.0
80,8,947.27,236.18,9.090000000000032,33.639999999999986,1,1,0.0
81,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
81,4,43.48,240.12,33.73,10.900000000000006,1,1,0.0
81,6,772.62,229.82,172.89999999999998,97.28000000000003,1,1,1.0
81,7,756.34,256.18,18.209999999999923,37.27999999999997,1,1,0.0
81,8,943.18,237.09,9.090000000000032,33.640000000000015,1,1,0.0
82,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
82,4,40.0,238.91,33.730000000000004,10.900000000000006,1,1,0.0
82,6,764.44,230.73,172.89999999999998,97.28,1,1,1.0
82,7,741.8,261.6,23.660000000000082,31.849999999999966,1,1,0.0
82,8,939.09,238.0,9.089999999999918,33.639999999999986,1,1,0.0
83,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
83,4,32.73,238.61,33.720000000000006,10.899999999999977,1,1,0.0
83,6,753.53,231.6,177.37,100.95000000000002,1,1,1.0
83,7,731.8,263.42,23.660000000000082,31.849999999999966,1,1,0.0
83,8,930.91,240.73,9.090000000000032,33.630000000000024,1,1,0.0
84,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
84,4,25.45,238.3,33.730000000000004,10.899999999999977,1,1,0.0
84,6,745.34,233.42,184.67999999999995,100.95000000000002,1,1,1.0
84,7,720.9,263.42,34.56000000000006,31.849999999999966,1,1,0.0
84,8,923.64,243.45,9.090000000000032,33.639999999999986,1,1,0.0
85,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
85,4,18.18,238.0,33.73,10.900000000000006,1,1,0.0
85,6,738.07,236.14,184.67999999999995,100.96000000000004,1,1,1.0
85,7,711.81,262.51,34.56000000000006,31.850000000000023,1,1,0.0
85,8,919.09,246.18,9.089999999999918,33.639999999999986,1,1,0.0
86,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
86,4,12.27,237.55,33.730000000000004,10.899999999999977,1,1,0.0
86,6,728.07,237.96,183.7299999999999,100.96000000000001,1,1,1.0
86,7,699.08,262.51,34.559999999999945,31.850000000000023,1,1,0.0
86,8,913.64,248.91,9.090000000000032,33.630000000000024,1,1,0.0
87,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
87,4,6.36,237.09,33.730000000000004,10.900000000000006,1,1,0.0
87,6,717.2,239.78,189.14999999999998,102.82000000000002,1,1,1.0
87,7,689.99,262.51,34.559999999999945,31.850000000000023,1,1,0.0
87,8,906.36,246.18,9.100000000000023,33.639999999999986,1,1,0.0
88,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
88,4,0.0,238.0,21.0,10.900000000000006,1,1,1.0
88,6,706.3,243.42,192.7700000000001,105.58000000000001,1,1,1.0
88,7,674.5,265.24,40.960000000000036,31.849999999999966,1,1,0.0
88,8,900.91,245.27,8.180000000000064,33.640000000000015,1,1,0.0
89,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
89,4,0.0,238.0,15.5,10.900000000000006,1,1,1.0
89,6,698.1,243.42,194.61,107.38000000000002,1,1,1.0
89,7,666.32,266.15,40.95999999999992,31.850000000000023,1,1,0.0
89,8,894.55,245.27,8.180000000000064,33.640000000000015,1,1,0.0
90,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
90,4,0.0,238.0,12.8,10.900000000000006,1,1,1.0
90,6,686.3,246.15,198.23000000000002,111.04999999999998,1,1,1.0
90,7,654.5,267.05,40.960000000000036,31.860000000000014,1,1,0.0
90,8,887.27,245.27,8.180000000000064,33.640000000000015,1,1,0.0
91,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
91,6,679.03,245.24,198.22000000000003,111.05000000000001,1,1,1.0
91,7,640.86,267.96,40.97000000000003,31.860000000000014,1,1,0.0
91,8,879.09,245.27,8.17999999999995,33.640000000000015,1,1,0.0
92,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
92,6,665.39,247.96,201.90999999999997,111.05999999999997,1,1,1.0
92,7,630.86,267.05,40.97000000000003,31.860000000000014,1,1,0.0
92,8,871.82,245.27,8.17999999999995,33.640000000000015,1,1,0.0
93,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
93,6,655.39,250.69,209.21000000000004,111.06,1,1,1.0
93,7,618.14,266.14,40.960000000000036,31.860000000000014,1,1,0.0
93,8,864.55,248.91,8.180000000000064,33.630000000000024,1,1,0.0
94,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
94,6,646.3,251.6,209.21000000000004,111.06000000000003,1,1,1.0
94,7,607.23,268.87,40.960000000000036,31.860000000000014,1,1,0.0
94,8,858.18,251.63,8.180000000000064,34.60000000000002,1,1,0.0
95,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
95,6,633.57,253.42,217.42999999999995,111.05000000000004,1,1,1.0
95,7,589.96,267.05,42.74000000000001,31.860000000000014,1,1,0.0
95,8,844.55,246.18,8.180000000000064,34.589999999999975,1,1,0.0
96,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
96,6,622.66,254.33,217.43000000000006,111.04999999999998,1,1,1.0
96,7,581.78,268.87,42.74000000000001,31.860000000000014,1,1,0.0
96,8,840.91,247.09,8.180000000000064,34.59,1,1,0.0
97,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
97,6,614.48,256.14,217.42999999999995,111.06,1,1,1.0
97,7,567.23,269.78,42.74000000000001,31.860000000000014,1,1,0.0
97,8,802.7,247.09,42.75,34.59,1,1,0.0
98,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
98,6,585.39,256.14,241.09000000000003,111.06,1,1,1.0
98,7,557.23,273.42,69.97000000000003,31.849999999999966,1,1,0.0
98,8,776.3,246.2,60.10000000000002,35.48000000000002,1,1,0.0
99,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
99,6,585.39,256.14,234.71000000000004,111.06,1,1,1.0
99,7,541.78,271.6,69.96000000000004,31.849999999999966,1,1,0.0
99,8,771.75,245.29,60.10000000000002,35.47999999999999,1,1,0.0
100,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
100,6,557.21,260.69,255.58999999999992,111.05000000000001,1,1,1.0
100,7,527.23,270.69,69.97000000000003,31.850000000000023,1,1,0.0
100,8,760.84,244.38,53.75999999999999,35.48000000000002,1,1,0.0
101,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
101,6,546.3,263.87,255.59000000000003,111.06,1,1,1.0
101,7,511.78,271.6,69.97000000000003,31.849999999999966,1,1,0.0
101,8,748.12,244.38,53.75,35.48000000000002,1,1,0.0
102,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
102,6,535.39,267.05,255.59000000000003,111.06,1,1,1.0
102,7,502.69,272.51,69.96999999999997,31.850000000000023,1,1,0.0
102,8,738.12,244.38,53.75,35.48000000000002,1,1,0.0
103,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
103,6,535.39,267.05,248.31000000000006,111.06,1,1,1.0
103,7,486.3,272.51,86.35999999999996,31.850000000000023,1,1,0.0
103,8,728.12,244.38,53.75,35.48000000000002,1,1,0.0
104,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
104,6,520.85,275.23,260.15,111.06,1,1,1.0
104,7,475.39,270.69,86.36000000000001,31.850000000000023,1,1,0.0
104,8,714.48,245.29,53.75999999999999,35.47999999999999,1,1,0.0
104,9,947.27,235.27,12.730000000000018,31.819999999999965,1,1,1.0
105,2,209.09,249.09,92.71000000000001,41.82000000000002,1,1,1.0
